"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","FSC-W_Gain","SSC-A_Gain","SSC-H_Gain","SSC-W_Gain","B530-A_Gain","B585-A_Gain","B695-A_Gain","B780-A_Gain","R670-A_Gain","R780-A_Gain","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B530-A","B585-A","B695-A","B780-A","R670-A","R780-A","Blue_LaserDelay","Red_LaserDelay","Blue_AreaScalingFactor","Red_AreaScalingFactor"
"30-APR-2021",2021-04-30 08:25:34,"2021-04-30","8H 25M 34S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,118254.14453125,65855.34765625,117741,104127.08984375,67016.85546875,101927,11241.9296875,10658.189453125,13268.099609375,16594.2890625,11518.6499023438,17057.298828125,NA,NA,NA,NA
"29-APR-2021",2021-04-29 08:21:31,"2021-04-29","8H 21M 31S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,119218.94921875,65902.62890625,118465,103844.3828125,67069.0234375,101603,11260.259765625,10699.080078125,13298.4150390625,16316.51953125,11459.5,16598.3984375,NA,NA,NA,NA
"28-APR-2021",2021-04-28 08:47:20,"2021-04-28","8H 47M 20S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,119836.796875,65884.640625,119226,104283.59375,67019.3984375,102194,11327.939453125,10783.6796875,13433.0693359375,16622.490234375,11601.19921875,16894.798828125,NA,NA,NA,NA
"27-APR-2021",2021-04-27 08:15:43,"2021-04-27","8H 15M 43S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,121103.09375,65709.3515625,120775,107161.40625,66711.03125,105414,11481.6298828125,10952.8798828125,13731.9892578125,17264.0390625,11928.7998046875,17563,NA,NA,NA,NA
"23-APR-2021",2021-04-23 08:20:18,"2021-04-23","8H 20M 18S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,121651.1953125,65660.3203125,121439,106665.0859375,66525.28125,105181,10642.6796875,10785.08984375,11718.509765625,12611.0400390625,10093.19921875,12234.2998046875,NA,NA,NA,NA
"21-APR-2021",2021-04-21 10:57:47,"2021-04-21","10H 57M 47S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,116483.84765625,65653.38671875,116231.5,100004.25,66304.33203125,99068,10346.580078125,10240.830078125,11093.8798828125,11796.0595703125,9943.69921875,11956.099609375,NA,NA,NA,NA
"16-APR-2021",2021-04-16 13:21:53,"2021-04-16","13H 21M 53S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,116752.5,65378.4765625,117092,96809.1875,65948.8359375,96442,10288.76953125,10159.0498046875,10785.08984375,11079.779296875,9709.69921875,11095.5,NA,NA,NA,NA
"13-APR-2021",2021-04-13 08:30:48,"2021-04-13","8H 30M 48S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,121816.34765625,65609.98046875,121697,104595.20703125,66481.0859375,103212.5,10928.91015625,10817.51953125,11741.0693359375,12302.25,9935.24951171875,11698.69921875,NA,NA,NA,NA
"12-APR-2021",2021-04-12 13:13:59,"2021-04-12","13H 13M 59S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,120348,65905.15625,119722,100325.7265625,66863.7265625,98480,10773.8095703125,10724.4599609375,11670.5693359375,12298.01953125,9864.3994140625,11744.19921875,NA,NA,NA,NA
"09-APR-2021",2021-04-09 08:29:18,"2021-04-09","8H 29M 18S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,119355.296875,65630.34375,119196,98831.125,66477.71875,97545,10639.859375,10520.009765625,11581.7392578125,12955.080078125,10121.7998046875,12850.5,NA,NA,NA,NA
"08-APR-2021",2021-04-08 08:23:10,"2021-04-08","8H 23M 10S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,122077.796875,65686.984375,121831,102162.9609375,66478.9609375,100822,10961.33984375,10852.76953125,12110.4892578125,13849.01953125,10228.3994140625,13314.599609375,NA,NA,NA,NA
"07-APR-2021",2021-04-07 08:17:15,"2021-04-07","8H 17M 15S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,120567.59375,65609.890625,120484,105499.015625,66549.9296875,104125,10951.4697265625,10842.8994140625,12038.580078125,13801.080078125,10297.2998046875,13508.2998046875,NA,NA,NA,NA
"06-APR-2021",2021-04-06 08:49:30,"2021-04-06","8H 49M 30S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,116293.94921875,65567.78125,116237.5,102389.96484375,66154.31640625,101494.5,10422.0146484375,10351.5146484375,11497.8447265625,13210.2900390625,10216.69921875,13513.4990234375,NA,NA,NA,NA
"02-APR-2021",2021-04-02 08:18:48,"2021-04-02","8H 18M 48S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,119471.84765625,65480.833984375,119663,102635.3046875,66259.421875,101647,10660.3046875,10573.58984375,11608.529296875,12994.5595703125,10086.69921875,12733.5,NA,NA,NA,NA
"01-APR-2021",2021-04-01 08:09:00,"2021-04-01","8H 9M 0S","Unknown","FACSCantoII","V96100817","Administrator",530,530,530,368,368,368,433,470,460,563,444,459,120615.74609375,65761.96484375,120225.5,103484.83203125,66910.81640625,101546,10785.08984375,10704.7197265625,11798.1748046875,13222.2744140625,10067.19921875,12912.8994140625,0,28.56,1.41,1.3
"30-MAR-2021",2021-03-30 08:46:08,"2021-03-30","8H 46M 8S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,119227.94921875,65565.05078125,119230,101739.95703125,66665.11328125,100163.5,10638.4501953125,10587.689453125,11725.5595703125,13426.01953125,10223.19921875,13477.099609375,NA,NA,NA,NA
"26-MAR-2021",2021-03-26 08:36:54,"2021-03-26","8H 36M 54S","Unknown","2.16.0","Unknown","",530,530,530,368,368,368,433,470,460,563,444,459,117847.34765625,65543.37890625,117843,96921.98828125,66704.63671875,95324,10415.669921875,10326.83984375,11313.83984375,12582.83984375,9867,12620.3994140625,NA,NA,NA,NA
"25-MAR-2021",2021-03-25 08:32:06,"2021-03-25","8H 32M 6S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,121626.8984375,65509.33984375,121657,97467.65625,66782.140625,95799,10737.1494140625,10679.33984375,11714.279296875,13058.009765625,10006.099609375,12923.2998046875,NA,NA,NA,NA
"24-MAR-2021",2021-03-24 08:40:28,"2021-03-24","8H 40M 28S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,117239.3984375,65208.26953125,117788,94795.7109375,66424.7734375,93675,10457.9697265625,10402.9794921875,11371.6494140625,12735.1201171875,10137.3994140625,13130,NA,NA,NA,NA
"23-MAR-2021",2021-03-23 08:10:10,"2021-03-23","8H 10M 10S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,110942.09375,64738.3125,111998,92033.515625,67391.2734375,89175,9994.080078125,9965.8798828125,10900.7099609375,12286.7392578125,10467.599609375,13694.19921875,NA,NA,NA,NA
"18-MAR-2021",2021-03-18 12:54:15,"2021-03-18","12H 54M 15S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,117115.1953125,65359.892578125,117526.5,90245.640625,65977.39453125,89775,10209.1044921875,10046.25,10799.89453125,11446.3798828125,9599.19921875,11781.2495117188,NA,NA,NA,NA
"18-MAR-2021",2021-03-18 12:52:09,"2021-03-18","12H 52M 9S","Unknown","2.16.0","Unknown","",530,530,530,368,368,368,433,470,460,563,444,459,117553.49609375,65372.373046875,117929.5,90407.08203125,65998.52734375,89883.5,17927.4453125,13407.689453125,14566.7099609375,18185.474609375,12246.6499023438,17808.048828125,NA,NA,NA,NA
"18-MAR-2021",2021-03-18 08:45:06,"2021-03-18","8H 45M 6S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,119477.6953125,65493.828125,119636,94051.140625,64938.3515625,95038,10265.8203125,10188.5400390625,11135.2197265625,12272.33984375,9740.8994140625,12321.5400390625,NA,NA,NA,NA
"17-MAR-2021",2021-03-17 16:03:04,"2021-03-17","16H 3M 4S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,118007.09765625,65615.51171875,117939,92838.1171875,64935.5078125,93870.5,10151.2802734375,10013.2802734375,11007.5698242188,12052.919921875,9582.1494140625,12364.7197265625,NA,NA,NA,NA
"17-MAR-2021",2021-03-17 08:32:02,"2021-03-17","8H 32M 2S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,132030.890625,66573.71875,130040,110944.2421875,67556.75,107795,11577.3095703125,11514.759765625,12628.1494140625,14271.1298828125,10827.51953125,14374.3994140625,NA,NA,NA,NA
"16-MAR-2021",2021-03-16 07:56:02,"2021-03-16","7H 56M 2S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,131921.09375,66408.03125,130211,112362.0390625,67246.640625,109726,11560.6298828125,11575.919921875,12808.849609375,14785.4296875,10750.7197265625,14364.16015625,NA,NA,NA,NA
"12-MAR-2021",2021-03-12 08:37:22,"2021-03-12","8H 37M 22S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,129518.09765625,66267.2265625,128102.5,111063.78125,67066.1484375,108787.5,11295.1396484375,11219.384765625,12383.509765625,14055.6796875,10803.2001953125,14220.7998046875,NA,NA,NA,NA
"11-MAR-2021",2021-03-11 11:28:29,"2021-03-11","11H 28M 29S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,126868.5,65999.28125,126134,110125.53125,66772.9140625,108322,11150.580078125,11110.26953125,12254.240234375,13691.5,10816,13890.5595703125,NA,NA,NA,NA
"10-MAR-2021",2021-03-10 08:06:23,"2021-03-10","8H 6M 23S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,127856.6953125,66129.72265625,127018,111037.37109375,66540.02734375,109544,11322.939453125,11246.490234375,12387.6796875,14071.6645507812,10755.83984375,14195.8393554688,NA,NA,NA,NA
"09-MAR-2021",2021-03-09 08:00:12,"2021-03-09","8H 0M 12S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,130437.8984375,66495.796875,128689,108091.9609375,67064.640625,105811,11304.8701171875,11254.830078125,12211.1494140625,13171.6396484375,10693.1201171875,13126.3994140625,NA,NA,NA,NA
"08-MAR-2021",2021-03-08 08:51:18,"2021-03-08","8H 51M 18S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,127165.5,66181.8828125,125967,109880.890625,66427.6171875,108594,11121.3896484375,11056.0595703125,12038.7900390625,13057.66015625,10781.439453125,13242.8798828125,NA,NA,NA,NA
"05-MAR-2021",2021-03-05 08:27:23,"2021-03-05","8H 27M 23S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,129505.94921875,66505.17578125,127772,106333.609375,66977.90625,104210,11236.0649414062,11193.669921875,12184.740234375,13252.9545898438,10757.759765625,13310.0795898438,NA,NA,NA,NA
"04-MAR-2021",2021-03-04 08:29:24,"2021-03-04","8H 29M 24S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,127827.8984375,66281.66015625,126741,110286.0703125,66845.58984375,108291,11150.580078125,11076.91015625,12124.9697265625,13338.439453125,10808.3193359375,13620.4794921875,NA,NA,NA,NA
"03-MAR-2021",2021-03-03 08:37:22,"2021-03-03","8H 37M 22S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,126553.5,66241.984375,125233.5,103453.53125,66889.12890625,101531,10928.1796875,10887.8701171875,11971.375,13193.1850585938,10837.759765625,13739.51953125,NA,NA,NA,NA
"02-MAR-2021",2021-03-02 08:24:30,"2021-03-02","8H 24M 30S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,125975.6953125,66386.4765625,124627,105142.3828125,66829.1875,103355,11349.349609375,11235.3701171875,11927.58984375,12375.169921875,10709.759765625,12591.359375,NA,NA,NA,NA
"01-MAR-2021",2021-03-01 09:03:09,"2021-03-01","9H 3M 9S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,127566,66309.41796875,126159,108340.765625,66867.078125,106450.5,11192.2802734375,11103.3203125,11851.1396484375,12365.439453125,10675.2001953125,12529.919921875,NA,NA,NA,NA
"26-FEB-2021",2021-02-26 08:18:36,"2021-02-26","8H 18M 36S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,127038.59375,66250.578125,125882,104450.15625,66925.6796875,102453,11484.1796875,11257.6103515625,12933.9501953125,14058.4599609375,12762.8798828125,14960.6396484375,NA,NA,NA,NA
"25-FEB-2021",2021-02-25 08:44:27,"2021-02-25","8H 44M 27S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,123142.49609375,65919.109375,122562,100712.4453125,66224.49609375,99897.5,11060.2294921875,10840.6103515625,12488.4545898438,13656.75,12631.0400390625,14725.759765625,NA,NA,NA,NA
"24-FEB-2021",2021-02-24 08:24:45,"2021-02-24","8H 24M 45S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,127808.546875,66073.52734375,126864,104478.65625,66464.9921875,103247,11503.6396484375,11281.240234375,13027.080078125,14253.7548828125,12691.2001953125,14904.3193359375,NA,NA,NA,NA
"23-FEB-2021",2021-02-23 08:38:51,"2021-02-23","8H 38M 51S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,130360.5,66167.671875,129137,106340.5625,66830.5078125,104484,11762.1796875,11556.4599609375,13395.4296875,14671.4501953125,12683.51953125,14950.3994140625,NA,NA,NA,NA
"22-FEB-2021",2021-02-22 09:17:45,"2021-02-22","9H 17M 45S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,127137.59375,65801.828125,126739,101982.90625,66131.27734375,101196,11347.9599609375,11203.3994140625,12832.4794921875,14137.689453125,12530.5600585938,14831.359375,NA,NA,NA,NA
"19-FEB-2021",2021-02-19 09:55:59,"2021-02-19","9H 55M 59S","Unknown","FACSCantoII","V96100817","Administrator",530,530,530,368,368,368,433,470,460,563,444,459,129154.5,66251.62109375,127963.5,108294.203125,66874.8515625,106245.5,11545.33984375,11471.669921875,12883.91015625,14321.169921875,12241.919921875,14572.7998046875,0,29.2,1.39,1.28
"17-FEB-2021",2021-02-17 08:10:56,"2021-02-17","8H 10M 56S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,126754.1953125,66260.4140625,125453.5,103591.140625,66963.6640625,101631.5,11474.4501953125,11360.4697265625,13052.099609375,14436.5400390625,12775.6796875,15396.4799804688,NA,NA,NA,NA
"16-FEB-2021",2021-02-16 08:38:48,"2021-02-16","8H 38M 48S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,127752.296875,66312.91015625,126257.5,103133.828125,67103.78125,100900.5,11430.6650390625,11343.7900390625,13223.0703125,14753.4599609375,12785.919921875,15598.080078125,NA,NA,NA,NA
"12-FEB-2021",2021-02-12 08:34:33,"2021-02-12","8H 34M 33S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,129685.94921875,66251.16796875,128356,103972.6953125,67119.2578125,101714.5,11653.759765625,11514.759765625,13402.3798828125,15095.3994140625,12802.5595703125,15723.51953125,NA,NA,NA,NA
"11-FEB-2021",2021-02-11 08:29:08,"2021-02-11","8H 29M 8S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,131039.09375,66220.390625,129727,104376.4921875,67120.203125,102088,11771.91015625,11664.8798828125,13495.509765625,15138.490234375,12942.080078125,15971.83984375,NA,NA,NA,NA
"10-FEB-2021",2021-02-10 08:26:49,"2021-02-10","8H 26M 49S","Unknown","2.16.0","Unknown","",530,530,530,368,368,368,433,470,460,563,444,459,130152.59375,66153.15625,128997,103460.4765625,66972.390625,101425,11671.830078125,11541.169921875,13619.2197265625,15905.76953125,13030.3994140625,17038.080078125,NA,NA,NA,NA
"08-FEB-2021",2021-02-08 09:35:46,"2021-02-08","9H 35M 46S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,124488,66028.515625,123558,97910.2109375,66410.2109375,96916,11235.3701171875,11099.1494140625,13206.3896484375,15876.580078125,12954.8798828125,16971.51953125,NA,NA,NA,NA
"05-FEB-2021",2021-02-05 10:00:54,"2021-02-05","10H 0M 54S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,124650,65287.5078125,125194,90313.859375,66815.5546875,88799,10725.240234375,10555.66015625,12568.3798828125,14818.7900390625,12526.080078125,16049.919921875,NA,NA,NA,NA
"04-FEB-2021",2021-02-04 10:06:54,"2021-02-04","10H 6M 54S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,129334.5,66194.5078125,128071,99227.9296875,66905.8671875,97310,11537,11429.9697265625,13630.33984375,16242.1494140625,12849.919921875,16675.83984375,NA,NA,NA,NA
"03-FEB-2021",2021-02-03 09:22:55,"2021-02-03","9H 22M 55S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,131543.546875,66732.15234375,129136.5,117022.7109375,67681.08984375,113467,11751.0595703125,11660.7099609375,13869.419921875,16591.734375,12826.8798828125,16974.080078125,NA,NA,NA,NA
"29-JAN-2021",2021-01-29 12:13:23,"2021-01-29","12H 13M 23S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,121504.046875,65922.87890625,120997.5,104254.171875,65993.25390625,103824.5,10916.3647460938,10753.0400390625,12815.7998046875,15625.6850585938,12481.279296875,16966.400390625,NA,NA,NA,NA
"29-JAN-2021",2021-01-29 12:10:08,"2021-01-29","12H 10M 8S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,124650,65681.9375,124483,105387.01953125,65804.9453125,105132.5,18977.669921875,14336.4599609375,15378.9599609375,18872.029296875,13222.3994140625,18335.359375,NA,NA,NA,NA
"28-JAN-2021",2021-01-28 09:25:57,"2021-01-28","9H 25M 57S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,126072.8984375,65935.3203125,125297,106804.8203125,66214.390625,105898,11261.7802734375,11076.91015625,12514.169921875,13166.080078125,12629.099609375,13813.3193359375,NA,NA,NA,NA
"27-JAN-2021",2021-01-27 12:08:16,"2021-01-27","12H 8M 16S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,125010.8984375,65924.203125,124381,106753.390625,66085.9765625,105985,11068.5703125,10816.9794921875,12257.01953125,12683.75,12262.7392578125,13590.1494140625,NA,NA,NA,NA
"27-JAN-2021",2021-01-27 12:07:11,"2021-01-27","12H 7M 11S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,125135.09375,65746.671875,124782,106536.546875,66027.69140625,105999.5,16479.83984375,13075.7294921875,18542.599609375,26913.1796875,15712.8442382812,28476.75,NA,NA,NA,NA
"27-JAN-2021",2021-01-27 09:03:16,"2021-01-27","9H 3M 16S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,104461.078125,65403.5703125,104850,89303.453125,65495.1796875,89533,9387.240234375,9188.58984375,10412,10942.1904296875,10940.16015625,12010.2392578125,NA,NA,NA,NA
"26-JAN-2021",2021-01-26 08:47:09,"2021-01-26","8H 47M 9S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,108666.328125,65700.98046875,108532,95652.71484375,66101.1796875,95015,9909.89501953125,9691.3798828125,11018.91015625,11623.080078125,11092.4794921875,12321.279296875,NA,NA,NA,NA
"25-JAN-2021",2021-01-25 08:45:26,"2021-01-25","8H 45M 26S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,105961.6171875,65546.58984375,106134.5,90240.53125,65846.15234375,89964,9620.1396484375,9440.669921875,10857.25,11634.0400390625,11201.279296875,12483.1997070312,NA,NA,NA,NA
"22-JAN-2021",2021-01-22 08:06:42,"2021-01-22","8H 6M 42S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,105935.8046875,65584.078125,105975,89959.6796875,66003.734375,89513,9487.25,9328.330078125,11173.7197265625,13194.4697265625,11137.279296875,14275.83984375,NA,NA,NA,NA
"21-JAN-2021",2021-01-21 07:55:55,"2021-01-21","7H 55M 55S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,110099.2265625,65831.2734375,109789,94520.4140625,66418.2734375,93408,9927.0205078125,9814.6796875,12009.419921875,14586.3896484375,11294.7197265625,15134.7197265625,NA,NA,NA,NA
"19-JAN-2021",2021-01-19 08:11:55,"2021-01-19","8H 11M 55S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,108360.16796875,65609.15234375,108455,92342.109375,65970.6796875,91876,9770.83984375,9629.73046875,11501.8354492188,13219.1298828125,11445.759765625,14204.16015625,NA,NA,NA,NA
"15-JAN-2021",2021-01-15 10:30:49,"2021-01-15","10H 30M 49S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,105715.9765625,65488.484375,106133,88962.3203125,65698.3515625,89012,9463.9599609375,9269.419921875,10651.75,11295.650390625,10992.6396484375,12208.6396484375,NA,NA,NA,NA
"14-JAN-2021",2021-01-14 09:56:02,"2021-01-14","9H 56M 2S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,106783.0859375,65450.70703125,107079,90170.6640625,65921.90625,89912,9663.98046875,9480.400390625,10861.3603515625,11562.7998046875,11134.7197265625,12465.919921875,NA,NA,NA,NA
"13-JAN-2021",2021-01-13 08:36:01,"2021-01-13","8H 36M 1S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,111104.0390625,65604.5,111208,93372.3515625,65992.78125,92918,10053.0595703125,9855.7802734375,11508,12446.4501953125,11155.2001953125,12688.6396484375,NA,NA,NA,NA
"12-JAN-2021",2021-01-12 08:29:06,"2021-01-12","8H 29M 6S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,110060.0703125,65541.484375,110154,92924.359375,66107.9765625,92273,9936.6103515625,9755.7705078125,11410.73046875,12331.3701171875,11237.1201171875,12829.439453125,NA,NA,NA,NA
"11-JAN-2021",2021-01-11 08:51:16,"2021-01-11","8H 51M 16S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,108352.6015625,65521.12890625,108538,91028.96484375,65873.265625,90713.5,9765.3603515625,9628.3603515625,11246.330078125,12193,11371.51953125,12951.0400390625,NA,NA,NA,NA
"08-JAN-2021",2021-01-08 08:35:26,"2021-01-08","8H 35M 26S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,110222.046875,65642.234375,110195,92684.609375,66092.4375,92117,9895.509765625,9737.9599609375,12062.849609375,15245.3603515625,11453.439453125,16057.599609375,NA,NA,NA,NA
"07-JAN-2021",2021-01-07 09:25:49,"2021-01-07","9H 25M 49S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,107935.1953125,65341.25390625,108454.5,88862.99609375,65478.693359375,89126.5,9605.0703125,9472.1796875,11729.2553710938,14778.875,11411.2001953125,15916.1596679688,NA,NA,NA,NA
"06-JAN-2021",2021-01-06 10:01:44,"2021-01-06","10H 1M 44S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,106387.9296875,65360.40625,106787.5,88521.86328125,65638.64453125,88569.5,9469.4404296875,9352.990234375,11650.48046875,14603.5151367188,11459.83984375,15923.19921875,NA,NA,NA,NA
"05-JAN-2021",2021-01-05 09:42:19,"2021-01-05","9H 42M 19S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,103471.3984375,65316.486328125,103844.5,87042.94921875,65448.7109375,87326,9243.3896484375,9122.830078125,10755.8701171875,12129.98046875,10987.51953125,13401.599609375,NA,NA,NA,NA
"04-JAN-2021",2021-01-04 08:40:07,"2021-01-04","8H 40M 7S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,108401.5546875,65526.291015625,108549.5,91788.62890625,66023.734375,91284.5,9822.900390625,9762.6201171875,11599.7900390625,13082.8149414062,11360,13975.0400390625,NA,NA,NA,NA
