"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","FSC-W_Gain","SSC-A_Gain","SSC-H_Gain","SSC-W_Gain","B530-A_Gain","B530-H_Gain","B585-A_Gain","B585-H_Gain","B695-A_Gain","B695-H_Gain","B780-A_Gain","B780-H_Gain","R670-A_Gain","R670-H_Gain","R780-A_Gain","R780-H_Gain","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B530-A","B530-H","B585-A","B585-H","B695-A","B695-H","B780-A","B780-H","R670-A","R670-H","R780-A","R780-H","Blue_LaserDelay","Red_LaserDelay","Blue_AreaScalingFactor","Red_AreaScalingFactor"
"02-AUG-2018",2018-08-02 09:05:52,"2018-08-02","9H 5M 52S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,110848.46875,65432.984375,111061,88012.8046875,66137.75,87272,9154.80029296875,NA,8006.400390625,NA,7172.64013671875,NA,5556.240234375,NA,8669.580078125,NA,5960.49951171875,NA,NA,NA,NA,NA
"01-AUG-2018",2018-08-01 09:22:51,"2018-08-01","9H 22M 51S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,110382.09375,65749.6171875,110243,90325.4453125,66406.984375,89082,9335.5205078125,NA,8208,NA,7297.92041015625,NA,5679.3603515625,NA,8600.1494140625,NA,5952.6396484375,NA,NA,NA,NA,NA
"31-JUL-2018",2018-07-31 09:25:59,"2018-07-31","9H 25M 59S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,111820.34765625,65520.521484375,111938,88560.72265625,66149.48828125,87937.5,9298.080078125,NA,8151.84033203125,NA,7551.3603515625,NA,6227.2802734375,NA,8898.830078125,NA,6615.49951171875,NA,NA,NA,NA,NA
"30-JUL-2018",2018-07-30 08:24:13,"2018-07-30","8H 24M 13S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,111333.953125,65608.09765625,111255.5,87755.046875,66158.60546875,86985,9158.400390625,NA,8082.72021484375,NA,7545.60009765625,NA,6249.60009765625,NA,8905.3798828125,NA,6732.08984375,NA,NA,NA,NA,NA
"27-JUL-2018",2018-07-27 08:55:19,"2018-07-27","8H 55M 19S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,111466.8125,65652.7265625,111252,88768.8046875,66417.390625,87591,8968.3203125,NA,7925.76025390625,NA,7868.16015625,NA,7341.1201171875,NA,9066.509765625,NA,7971.349609375,NA,NA,NA,NA,NA
"26-JUL-2018",2018-07-26 09:23:02,"2018-07-26","9H 23M 2S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,113219.4765625,65577.5546875,113164.5,87931.4453125,66278.74609375,87115.5,9106.560546875,NA,8066.88037109375,NA,7909.92041015625,NA,7428.96044921875,NA,8952.5400390625,NA,7970.03955078125,NA,NA,NA,NA,NA
"25-JUL-2018",2018-07-25 09:12:53,"2018-07-25","9H 12M 53S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,108327.3125,65529.1171875,108497,85551.84375,66233.8671875,84812,8773.919921875,NA,7752.96044921875,NA,8133.1201171875,NA,8386.560546875,NA,9107.119140625,NA,9177.859375,NA,NA,NA,NA,NA
"24-JUL-2018",2018-07-24 09:53:33,"2018-07-24","9H 53M 33S","Unknown","FACSCantoII","V96100817","Administrator",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,109312.84375,65477.2578125,109553,83360.1640625,66011.8671875,82853,8857.4404296875,NA,7804.80029296875,NA,7754.400390625,NA,7378.56005859375,NA,8818.919921875,NA,8146.8896484375,NA,0,28.7,1.44,1.31
"23-JUL-2018",2018-07-23 08:51:32,"2018-07-23","8H 51M 32S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,109326.0390625,65570.70703125,109082.5,85109.76171875,66346.88671875,84219.5,8899.2001953125,NA,7887.60034179688,NA,7872.48046875,NA,7632.00048828125,NA,8990.529296875,NA,8501.8994140625,NA,NA,NA,NA,NA
"20-JUL-2018",2018-07-20 08:31:51,"2018-07-20","8H 31M 51S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,112576.10546875,65233.771484375,113074.5,87337.44140625,65927.43359375,86831.5,9033.1201171875,NA,7975.44018554688,NA,8293.68017578125,NA,8371.4404296875,NA,8936.8193359375,NA,8830.0546875,NA,NA,NA,NA,NA
"19-JUL-2018",2018-07-19 09:06:42,"2018-07-19","9H 6M 42S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,115919.4453125,65632.140625,115683,89801.28125,66495.8671875,88685,9408.9599609375,NA,8275.6806640625,NA,6910.56005859375,NA,4832.64013671875,NA,8335.529296875,NA,4919.0498046875,NA,NA,NA,NA,NA
"18-JUL-2018",2018-07-18 09:11:20,"2018-07-18","9H 11M 20S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,113761.37890625,65598.59375,113656,92450.8828125,66545.0234375,91152.5,9123.8408203125,NA,8097.84033203125,NA,8291.5205078125,NA,8328.240234375,NA,9010.83447265625,NA,8770.44921875,NA,NA,NA,NA,NA
"17-JUL-2018",2018-07-17 09:05:16,"2018-07-17","9H 5M 16S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,112484.1953125,65764.0859375,112629,95093.28125,66639.0859375,93524,9192.9599609375,NA,8160.48046875,NA,8504.640625,NA,8697.6005859375,NA,9058.6494140625,NA,9105.8095703125,NA,NA,NA,NA,NA
"16-JUL-2018",2018-07-16 08:59:34,"2018-07-16","8H 59M 34S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,111073.6953125,65640.203125,110789,90452.1640625,66557.796875,89053,9024.48046875,NA,8000.64013671875,NA,7400.16015625,NA,6094.080078125,NA,8773.0693359375,NA,6593.2294921875,NA,NA,NA,NA,NA
"13-JUL-2018",2018-07-13 08:52:35,"2018-07-13","8H 52M 35S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,115761.1015625,65770.1015625,115619,93628.8046875,66635.671875,92234,9518.400390625,NA,8364.9599609375,NA,6789.60009765625,NA,4383.3603515625,NA,8207.1494140625,NA,4425.1796875,NA,NA,NA,NA,NA
"12-JUL-2018",2018-07-12 09:56:45,"2018-07-12","9H 56M 45S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,115300.1875,65421.728515625,115377,90048.9609375,65962.359375,89551,9406.080078125,NA,8246.8798828125,NA,6773.04028320312,NA,4465.43994140625,NA,8176.36450195312,NA,4463.169921875,NA,NA,NA,NA,NA
"11-JUL-2018",2018-07-11 09:39:08,"2018-07-11","9H 39M 8S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,111587.38671875,65976.5703125,110778,90672.48046875,66888.79296875,88752,9442.080078125,NA,8241.84033203125,NA,6801.1201171875,NA,4524.47998046875,NA,7723.759765625,NA,4353.1298828125,NA,NA,NA,NA,NA
"10-JUL-2018",2018-07-10 08:49:26,"2018-07-10","8H 49M 26S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,106293.46484375,64803.853515625,108272,96146.640625,70259.0234375,89654.5,9701.2802734375,NA,8491.6806640625,NA,7081.92041015625,NA,4781.52026367188,NA,7724.41479492188,NA,4385.22485351562,NA,NA,NA,NA,NA
"09-JUL-2018",2018-07-09 09:45:39,"2018-07-09","9H 45M 39S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,115408.0234375,65456.85546875,115392,89768.1640625,66180.984375,88999,9558.720703125,NA,8372.16015625,NA,6972.48046875,NA,4708.80029296875,NA,8267.4091796875,NA,4714.68994140625,NA,NA,NA,NA,NA
"06-JUL-2018",2018-07-06 11:23:39,"2018-07-06","11H 23M 39S","Unknown","2.16.0","Unknown","",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,110419.40234375,65539.0234375,110472,83312.64453125,66150.51953125,82413,9025.919921875,NA,7927.92016601562,NA,6531.12036132812,NA,4453.2001953125,NA,8225.4892578125,NA,4780.18994140625,NA,NA,NA,NA,NA
"05-JUL-2018",2018-07-05 14:55:33,"2018-07-05","14H 55M 33S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,112040.109375,65323.25,112175,82418.40625,65980.09375,81815,8928,NA,7800.48046875,NA,7371.3603515625,NA,6505.92041015625,NA,8313.259765625,NA,6971.81982421875,NA,NA,NA,NA,NA
"05-JUL-2018",2018-07-05 14:46:53,"2018-07-05","14H 46M 53S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,112794.50390625,65634.92578125,112494,81412.5625,66426.6796875,80483,9075.60009765625,NA,7853.04028320312,NA,7435.44018554688,NA,6607.44018554688,NA,8423.95458984375,NA,7165.04467773438,NA,NA,NA,NA,NA
"05-JUL-2018",2018-07-05 14:35:07,"2018-07-05","14H 35M 7S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,111584.203125,65453.11328125,111756,81089.28125,66043.9609375,80371,9326.8798828125,NA,7813.4404296875,NA,7400.16015625,NA,6622.56005859375,NA,8284.439453125,NA,7136.8798828125,NA,NA,NA,NA,NA
"05-JUL-2018",2018-07-05 13:14:23,"2018-07-05","13H 14M 23S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,108066.140625,65166.6640625,108628,79355.5234375,65660.3984375,79217,8478.720703125,NA,7499.5205078125,NA,7488.00048828125,NA,7286.400390625,NA,8515,NA,8087.939453125,NA,NA,NA,NA,NA
"05-JUL-2018",2018-07-05 09:36:36,"2018-07-05","9H 36M 36S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,111701.13671875,65650.16015625,111560.5,85754.8828125,66462.5859375,84738.5,8881.919921875,NA,7924.3203125,NA,8166.96020507812,NA,8123.04052734375,NA,9006.90478515625,NA,8817.609375,NA,NA,NA,NA,NA
"03-JUL-2018",2018-07-03 09:33:29,"2018-07-03","9H 33M 29S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,109063.046875,65735.4765625,109111.5,83201.76171875,66364.1875,82044.5,8817.1201171875,NA,7904.88012695312,NA,8045.2802734375,NA,8127.3603515625,NA,8807.1298828125,NA,8817.609375,NA,NA,NA,NA,NA
"02-JUL-2018",2018-07-02 09:23:54,"2018-07-02","9H 23M 54S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,113387.8203125,65094.16015625,114101,73807.203125,65544.9609375,73884,8605.4404296875,NA,7704.00048828125,NA,7957.4404296875,NA,7986.240234375,NA,8399.7197265625,NA,8508.44921875,NA,NA,NA,NA,NA
"29-JUN-2018",2018-06-29 09:39:33,"2018-06-29","9H 39M 33S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,117720.3359375,65686.84375,117375,105288.484375,66585.8984375,103965,9380.16015625,NA,8409.6005859375,NA,7856.64013671875,NA,6814.080078125,NA,8860.83984375,NA,7064.82958984375,NA,NA,NA,NA,NA
"28-JUN-2018",2018-06-28 10:11:38,"2018-06-28","10H 11M 38S","Unknown","FACSCantoII","V96100817","Administrator",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,115372.53125,65557.8828125,115370,105098.40625,66354.8828125,104010,9243.3603515625,NA,8268.48046875,NA,7669.4404296875,NA,6668.64013671875,NA,8720.669921875,NA,7015.0498046875,NA,0,28.7,1.44,1.31
"28-JUN-2018",2018-06-28 10:06:09,"2018-06-28","10H 6M 9S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,116174.69921875,65580.54296875,116082.5,106193.5234375,66404.99609375,105036.5,9292.3203125,NA,8323.2001953125,NA,7744.3203125,NA,6775.2001953125,NA,8766.51953125,NA,7089.7197265625,NA,NA,NA,NA,NA
"27-JUN-2018",2018-06-27 09:14:46,"2018-06-27","9H 14M 46S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,115713.78125,65961.5,116353,111767.046875,66746.15625,109711,9665.2802734375,NA,8652.9599609375,NA,8251.2001953125,NA,7273.4404296875,NA,9012.7998046875,NA,7404.11962890625,NA,NA,NA,NA,NA
"25-JUN-2018",2018-06-25 11:47:14,"2018-06-25","11H 47M 14S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,111447.24609375,65532.537109375,111833.5,104604.484375,66300.984375,103410,9142.560546875,NA,8132.40014648438,NA,7678.80029296875,NA,6840.72045898438,NA,8615.869140625,NA,7346.4794921875,NA,NA,NA,NA,NA
"21-JUN-2018",2018-06-21 10:08:33,"2018-06-21","10H 8M 33S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,117232.1171875,65734.8203125,117676,108867.6015625,66602.01953125,107258,9487.4404296875,NA,8500.3203125,NA,8655.12060546875,NA,8832.240234375,NA,8963.01953125,NA,8989.2197265625,NA,NA,NA,NA,NA
"20-JUN-2018",2018-06-20 10:14:27,"2018-06-20","10H 14M 27S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,120511.3046875,65581.23828125,120347,109430.64453125,66283.046875,108192,9492.48046875,NA,8416.80078125,NA,8611.92041015625,NA,8768.16015625,NA,8841.8447265625,NA,8961.7099609375,NA,NA,NA,NA,NA
"19-JUN-2018",2018-06-19 14:31:19,"2018-06-19","14H 31M 19S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,117998.796875,65341.25390625,118195,103406.40625,65840.359375,103127,9288,NA,8202.240234375,NA,8043.84033203125,NA,7417.4404296875,NA,8655.169921875,NA,7778.77978515625,NA,NA,NA,NA,NA
"18-JUN-2018",2018-06-18 09:29:47,"2018-06-18","9H 29M 47S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,119127.6484375,65787.1953125,118572.5,110316.24609375,66697.0859375,108385.5,9493.919921875,NA,8462.8798828125,NA,8308.80078125,NA,7825.68041992188,NA,9001.009765625,NA,8149.509765625,NA,NA,NA,NA,NA
"14-JUN-2018",2018-06-14 09:01:43,"2018-06-14","9H 1M 43S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,121031.3671875,65918.67578125,120806,114415.92578125,66792.6484375,112432,9993.6005859375,NA,8920.80078125,NA,8179.2001953125,NA,6878.88037109375,NA,8770.44921875,NA,6891.90966796875,NA,NA,NA,NA,NA
"13-JUN-2018",2018-06-13 08:55:48,"2018-06-13","8H 55M 48S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,119673.1953125,65935.828125,119136,110134.0859375,66802.9609375,108128,9578.880859375,NA,8510.400390625,NA,8500.3203125,NA,8255.5205078125,NA,8986.599609375,NA,8543.8193359375,NA,NA,NA,NA,NA
"12-JUN-2018",2018-06-12 09:02:05,"2018-06-12","9H 2M 5S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,122143.84375,65818.7421875,122074.5,111787.921875,66712.46875,109845,9642.240234375,NA,8573.7607421875,NA,8822.16015625,NA,9048.9599609375,NA,9034.41455078125,NA,9228.94921875,NA,NA,NA,NA,NA
"11-JUN-2018",2018-06-11 17:18:17,"2018-06-11","17H 18M 17S","Unknown","FACSCantoII","V96100817","Administrator",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,122247.12890625,65517.609375,122861,109955.5234375,66034.3828125,109728.5,9661.68017578125,NA,8524.80078125,NA,8002.08032226562,NA,7138.08032226562,NA,8459.9794921875,NA,7138.18969726562,NA,0,28.7,1.44,1.31
"11-JUN-2018",2018-06-11 09:09:00,"2018-06-11","9H 9M 0S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,118947.921875,65892.484375,118454,110203.203125,66863.015625,107855,9601.919921875,NA,8555.0400390625,NA,7977.60009765625,NA,6674.400390625,NA,8884.419921875,NA,6890.599609375,NA,NA,NA,NA,NA
"08-JUN-2018",2018-06-08 08:57:57,"2018-06-08","8H 57M 57S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,121241.125,66052.1875,120426,108904.328125,66870.9140625,106764,9754.560546875,NA,8668.80078125,NA,8618.400390625,NA,8134.560546875,NA,8990.529296875,NA,8247.759765625,NA,NA,NA,NA,NA
"07-JUN-2018",2018-06-07 09:45:55,"2018-06-07","9H 45M 55S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,121500.4765625,65915.7109375,120885,114439.68359375,66730.12109375,112599.5,9768.9599609375,NA,8677.4404296875,NA,8544.96044921875,NA,8167.68017578125,NA,8913.2392578125,NA,8287.0595703125,NA,NA,NA,NA,NA
"06-JUN-2018",2018-06-06 09:10:55,"2018-06-06","9H 10M 55S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,121869.4765625,65973.25390625,121272,115097.765625,66938.57421875,112788.5,9897.1201171875,NA,8820,NA,8624.88037109375,NA,8338.3203125,NA,8944.6796875,NA,8499.279296875,NA,NA,NA,NA,NA
"05-JUN-2018",2018-06-05 09:09:59,"2018-06-05","9H 9M 59S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,123322.296875,65999.890625,122527,115155.3671875,67038.5546875,112764,9951.8408203125,NA,8864.640625,NA,8978.400390625,NA,9040.3203125,NA,9067.8193359375,NA,9069.1298828125,NA,NA,NA,NA,NA
"04-JUN-2018",2018-06-04 10:44:00,"2018-06-04","10H 44M 0S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,119800.59375,65696.37109375,119773.5,106701.84765625,66337.91796875,105296,9620.64013671875,NA,8588.16015625,NA,8619.8408203125,NA,8647.2001953125,NA,8824.1591796875,NA,8855.599609375,NA,NA,NA,NA,NA
"01-JUN-2018",2018-06-01 11:04:55,"2018-06-01","11H 4M 55S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,116244.3125,65093.14453125,117175,106274.8828125,65946.9765625,105731,9054.720703125,NA,8121.60009765625,NA,8218.080078125,NA,8411.0400390625,NA,8816.2998046875,NA,8977.4296875,NA,NA,NA,NA,NA
"31-MAY-2018",2018-05-31 08:16:40,"2018-05-31","8H 16M 40S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,118297.7265625,65894.86328125,117562.5,111978.00390625,66864.63671875,109798.5,9545.7607421875,NA,8517.6005859375,NA,8598.96044921875,NA,8696.16015625,NA,8973.5,NA,9129.3896484375,NA,NA,NA,NA,NA
"30-MAY-2018",2018-05-30 09:01:13,"2018-05-30","9H 1M 13S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,118267.2421875,65785.3046875,117607.5,113835.60546875,66962.29296875,111040.5,9553.68017578125,NA,8568,NA,8665.919921875,NA,8784,NA,8885.7294921875,NA,9257.76953125,NA,NA,NA,NA,NA
"24-MAY-2018",2018-05-24 08:51:55,"2018-05-24","8H 51M 55S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,120667.82421875,65452.458984375,120889,112568.40625,66040.99609375,111771.5,9439.2001953125,NA,8464.3203125,NA,8490.240234375,NA,8454.96044921875,NA,8857.564453125,NA,9040.3095703125,NA,NA,NA,NA,NA
"22-MAY-2018",2018-05-22 09:01:02,"2018-05-22","9H 1M 2S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,122552.4296875,65699.765625,122137,113702.40625,66501.7578125,112129,9846.720703125,NA,8809.919921875,NA,7908.48046875,NA,6317.2802734375,NA,8511.0693359375,NA,6481.8798828125,NA,NA,NA,NA,NA
"21-MAY-2018",2018-05-21 10:03:52,"2018-05-21","10H 3M 52S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,119713.234375,65619.890625,119716,108794.8828125,65966.125,107915,9571.6806640625,NA,8608.3203125,NA,8246.8798828125,NA,7305.1201171875,NA,8592.2900390625,NA,7570.48974609375,NA,NA,NA,NA,NA
"16-MAY-2018",2018-05-16 09:28:05,"2018-05-16","9H 28M 5S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,123646.70703125,65604.05859375,123558.5,115639.20703125,66480.3359375,114080.5,9908.640625,NA,8828.640625,NA,8305.2001953125,NA,7342.56005859375,NA,8601.4599609375,NA,7591.44970703125,NA,NA,NA,NA,NA
"14-MAY-2018",2018-05-14 11:06:12,"2018-05-14","11H 6M 12S","Unknown","2.16.0","Unknown","",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,120127.28515625,65536.53515625,120281,110482.56640625,66298.96484375,109346,9555.12060546875,NA,8540.640625,NA,8397.3603515625,NA,7842.240234375,NA,8477.009765625,NA,8201.25439453125,NA,NA,NA,NA,NA
"10-MAY-2018",2018-05-10 09:48:21,"2018-05-10","9H 48M 21S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,129126.73046875,65787.703125,128779.5,122758.5625,66685.12890625,120746,10304.640625,NA,9221.04052734375,NA,9109.4404296875,NA,8480.16015625,NA,9435.2744140625,NA,8449.5,NA,NA,NA,NA,NA
"09-MAY-2018",2018-05-09 09:59:54,"2018-05-09","9H 59M 54S","Unknown","FACSCantoII","V96100817","Administrator",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,124830.4453125,65052.583984375,125827.5,122747.04296875,66624.58203125,120818.5,10202.400390625,NA,9122.400390625,NA,9192.9599609375,NA,8997.84033203125,NA,9564.3095703125,NA,8801.8896484375,NA,0,28.7,1.44,1.31
"08-MAY-2018",2018-05-08 09:10:08,"2018-05-08","9H 10M 8S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,129832.4375,65955.625,129178,126892.8046875,66746.5,124784,10343.5205078125,NA,9244.80078125,NA,9012.9599609375,NA,8392.3203125,NA,9307.5498046875,NA,8056.49951171875,NA,NA,NA,NA,NA
"07-MAY-2018",2018-05-07 11:14:53,"2018-05-07","11H 14M 53S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,128637.6015625,65939.046875,128051,125419.6875,66761.953125,123390,10300.3203125,NA,9249.1201171875,NA,9043.2001953125,NA,8389.4404296875,NA,9403.1796875,NA,8203.2197265625,NA,NA,NA,NA,NA
"03-MAY-2018",2018-05-03 11:07:20,"2018-05-03","11H 7M 20S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,131848.5390625,65759.6796875,131291.5,124076.8828125,66496.9453125,122593,10486.080078125,NA,9295.92041015625,NA,9351.3603515625,NA,8780.400390625,NA,9344.2294921875,NA,8281.8193359375,NA,NA,NA,NA,NA
"02-MAY-2018",2018-05-02 16:44:20,"2018-05-02","16H 44M 20S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,128936.9921875,65543.625,128940,111074.40625,66250.546875,110058,10077.1201171875,NA,8929.4404296875,NA,8915.0400390625,NA,8462.8798828125,NA,8976.119140625,NA,8022.439453125,NA,NA,NA,NA,NA
"01-MAY-2018",2018-05-01 09:14:11,"2018-05-01","9H 14M 11S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,133324.109375,65792.671875,132783,130021.921875,66774.1953125,127898,10548,NA,9457.919921875,NA,9493.919921875,NA,9095.0400390625,NA,9388.76953125,NA,8477.009765625,NA,NA,NA,NA,NA
"26-APR-2018",2018-04-26 10:22:04,"2018-04-26","10H 22M 4S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,132746.25,65545.9453125,132798.5,124472.88671875,66311.58203125,123195.5,10353.6005859375,NA,9335.5205078125,NA,9280.80078125,NA,8848.80078125,NA,9418.8994140625,NA,8511.0693359375,NA,NA,NA,NA,NA
"24-APR-2018",2018-04-24 10:10:05,"2018-04-24","10H 10M 5S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,132574.265625,65684.46875,132505.5,130274.64453125,66798.1796875,128016,10579.6806640625,NA,9538.560546875,NA,9856.80078125,NA,9918.720703125,NA,9228.29443359375,NA,9039,NA,NA,NA,NA,NA
"23-APR-2018",2018-04-23 09:32:52,"2018-04-23","9H 32M 52S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,135911.234375,65635.87890625,135612,129970.80859375,66595.14453125,128025.5,10481.7607421875,NA,9475.2001953125,NA,10065.6005859375,NA,10270.080078125,NA,9363.224609375,NA,9351.4345703125,NA,NA,NA,NA,NA
