"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","FSC-W_Gain","SSC-A_Gain","SSC-H_Gain","SSC-W_Gain","B530-A_Gain","B530-H_Gain","B585-A_Gain","B585-H_Gain","B695-A_Gain","B695-H_Gain","B780-A_Gain","B780-H_Gain","R670-A_Gain","R670-H_Gain","R780-A_Gain","R780-H_Gain","FSC-A-% rCV","FSC-H-% rCV","FSC-W-% rCV","SSC-A-% rCV","SSC-H-% rCV","SSC-W-% rCV","B530-A-% rCV","B530-H-% rCV","B585-A-% rCV","B585-H-% rCV","B695-A-% rCV","B695-H-% rCV","B780-A-% rCV","B780-H-% rCV","R670-A-% rCV","R670-H-% rCV","R780-A-% rCV","R780-H-% rCV","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B530-A","B530-H","B585-A","B585-H","B695-A","B695-H","B780-A","B780-H","R670-A","R670-H","R780-A","R780-H","Blue_LaserDelay","Red_LaserDelay","Blue_AreaScalingFactor","Red_AreaScalingFactor"
"17-AUG-2023",2023-08-17 10:34:21,"2023-08-17","10H 34M 21S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,7.14,0.27,7.15,9.77,0.61,9.65,7.92,NA,7.64,NA,8.61,NA,9.87,NA,5.31,NA,5.99,NA,100383.2734375,66933.484375,98255,85146.90625,66193.5703125,84304,10119.55078125,NA,9091.5,NA,10959.1005859375,NA,11369.4501953125,NA,12311,NA,12863.5,NA,NA,NA,NA,NA
"16-AUG-2023",2023-08-16 10:29:41,"2023-08-16","10H 29M 41S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,6.9,0.29,6.78,9.72,0.66,9.65,7.32,NA,7.25,NA,8.54,NA,9.57,NA,5.22,NA,6.15,NA,101884.2890625,67047.9921875,99660,89697,66624.3203125,88284,10390.7001953125,NA,9371.3505859375,NA,11304.2001953125,NA,11684.1005859375,NA,12659.3994140625,NA,13247,NA,NA,NA,NA,NA
"15-AUG-2023",2023-08-15 13:34:54,"2023-08-15","13H 34M 54S","Unknown","FACSCantoII","V96100817","Administrator",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,8.6,0.31,8.5,11.78,0.7,11.66,9.12,NA,9.19,NA,10.21,NA,10.73,NA,5.98,NA,6.75,NA,98949.2109375,67002.5703125,96885,85268.703125,66475.8046875,84058,9996.30078125,NA,9032.05078125,NA,10785.1005859375,NA,11276.650390625,NA,12056.19921875,NA,12767.2998046875,NA,0,28.53,1.45,1.3
"09-AUG-2023",2023-08-09 13:32:03,"2023-08-09","13H 32M 3S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,6.27,0.29,6.18,9.23,0.64,9.19,6.82,NA,6.47,NA,7.88,NA,8.77,NA,4.76,NA,5.69,NA,102252.5703125,66969.75,100065,89598.40625,66462.921875,88500,10339.9501953125,NA,9377.150390625,NA,11492.7001953125,NA,12532.3505859375,NA,12524.19921875,NA,14463.7998046875,NA,NA,NA,NA,NA
"07-AUG-2023",2023-08-07 12:59:48,"2023-08-07","12H 59M 48S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,6.17,0.36,6,9.02,0.64,8.96,6.6,NA,6.35,NA,7.63,NA,8.52,NA,4.69,NA,4.97,NA,106969.53125,67138.05859375,104570,93693.9296875,66948.453125,91732,10861.9501953125,NA,9825.2001953125,NA,12326.4501953125,NA,13503.8505859375,NA,13039,NA,15195.0493164062,NA,NA,NA,NA,NA
"04-AUG-2023",2023-08-04 10:00:51,"2023-08-04","10H 0M 51S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,5.74,0.28,5.57,9.28,0.63,9.28,6.55,NA,6.25,NA,7.67,NA,8.63,NA,4.71,NA,5.28,NA,104580.82421875,66882.53515625,102543.5,87833.75,66315.5546875,86858.5,10521.9252929688,NA,9454,NA,11473.1254882812,NA,11838.525390625,NA,12482.599609375,NA,13132.599609375,NA,NA,NA,NA,NA
"31-JUL-2023",2023-07-31 12:46:39,"2023-07-31","12H 46M 39S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,6.33,0.27,6.18,9.6,0.6,9.52,6.91,NA,6.74,NA,7.65,NA,9.18,NA,4.86,NA,5.63,NA,104061.421875,66870.359375,102044,87210.25,66235.953125,86330,10479.150390625,NA,9435.150390625,NA,11488.3505859375,NA,11895.80078125,NA,12486.5,NA,13241.7998046875,NA,NA,NA,NA,NA
"28-JUL-2023",2023-07-28 11:12:10,"2023-07-28","11H 12M 10S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,5.99,0.29,5.84,9.15,0.66,9.22,6.64,NA,6.21,NA,7.72,NA,9.25,NA,4.77,NA,6.21,NA,102660.37890625,66881.2890625,100658,87843.90234375,66265.71484375,86931,10326.900390625,NA,9311.900390625,NA,11191.8256835938,NA,11182.400390625,NA,12435.7998046875,NA,12742.599609375,NA,NA,NA,NA,NA
"27-JUL-2023",2023-07-27 12:53:30,"2023-07-27","12H 53M 30S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,6.08,0.28,6,9.46,0.63,9.39,6.73,NA,6.34,NA,7.91,NA,9.13,NA,4.71,NA,5.68,NA,102322.3203125,66893.25,100303,86551.953125,66295.71875,85673,10255.8505859375,NA,9251,NA,11199.80078125,NA,11531.8505859375,NA,12386.3994140625,NA,13132.599609375,NA,NA,NA,NA,NA
"26-JUL-2023",2023-07-26 13:08:29,"2023-07-26","13H 8M 29S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,4.87,0.29,4.71,8.05,0.61,7.9,5.97,NA,5.42,NA,7.08,NA,8.5,NA,4.24,NA,4.93,NA,103505.28125,66760.87890625,101612.5,84573.42578125,66011.2890625,84035,10306.6005859375,NA,9261.150390625,NA,11323.0502929688,NA,12023.400390625,NA,12535.8994140625,NA,13984.7495117188,NA,NA,NA,NA,NA
"25-JUL-2023",2023-07-25 12:05:24,"2023-07-25","12H 5M 24S","Unknown","FACSCantoII","V96100817","Administrator",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,5.44,0.33,5.27,8.72,0.65,8.69,6.23,NA,5.92,NA,7.18,NA,8.53,NA,4.18,NA,4.93,NA,106906.2890625,66904.79296875,104757,87812.7265625,66326.55078125,86821,10710.4252929688,NA,9619.30078125,NA,11743.55078125,NA,12493.9252929688,NA,12721.7998046875,NA,14357.8491210938,NA,0,28.53,1.45,1.3
"24-JUL-2023",2023-07-24 15:14:48,"2023-07-24","15H 14M 48S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,6.01,0.32,5.77,10.22,0.63,10.25,7.48,NA,7.27,NA,8.5,NA,9.71,NA,4.86,NA,5.45,NA,102262.3359375,66968.046875,100166,86805.703125,66363.94921875,85824,10339.9501953125,NA,9379.32568359375,NA,11613.775390625,NA,12781.7504882812,NA,12695.7998046875,NA,14710.7998046875,NA,NA,NA,NA,NA
"17-JUL-2023",2023-07-17 13:42:06,"2023-07-17","13H 42M 6S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,6.51,0.33,6.41,9.88,0.64,9.9,7.39,NA,7.12,NA,8.3,NA,9.07,NA,5.27,NA,5.54,NA,104751.484375,67045.8984375,102480,87826.5,66691.9453125,86408,10645.900390625,NA,9599,NA,11830.55078125,NA,12230.75,NA,12862.19921875,NA,13947.69921875,NA,NA,NA,NA,NA
"14-JUL-2023",2023-07-14 09:58:53,"2023-07-14","9H 58M 53S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,6.03,0.32,6.07,9.64,0.62,9.73,7.06,NA,6.75,NA,8.08,NA,9.59,NA,4.55,NA,5.91,NA,102966.34765625,66762.45703125,101144.5,81714.75390625,66084.92578125,81088,10351.55078125,NA,9295.9501953125,NA,11219.3754882812,NA,11447.025390625,NA,12542.3994140625,NA,12925.8994140625,NA,NA,NA,NA,NA
"13-JUL-2023",2023-07-13 15:02:51,"2023-07-13","15H 2M 51S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,5.69,0.34,5.66,10.49,0.68,10.24,6.8,NA,6.41,NA,8.1,NA,9.69,NA,5.33,NA,6.34,NA,104509.6796875,66803.9609375,102539,84723.5,66114.359375,84043,10460.30078125,NA,9427.900390625,NA,11362.2001953125,NA,11626.1005859375,NA,12538.5,NA,12987,NA,NA,NA,NA,NA
"06-JUL-2023",2023-07-06 11:40:41,"2023-07-06","11H 40M 41S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,8.58,0.35,8.98,14.06,0.74,13.72,10.56,NA,10.44,NA,11.69,NA,11.76,NA,5.64,NA,5.83,NA,102359.5234375,66830.1953125,100266,78518.953125,66182.2890625,77629,10463.2001953125,NA,9411.9501953125,NA,11626.1005859375,NA,12780.30078125,NA,12714,NA,14752.3994140625,NA,NA,NA,NA,NA
"05-JUL-2023",2023-07-05 11:11:00,"2023-07-05","11H 11M 0S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,9.54,0.43,9.35,13.66,0.64,13.49,11.38,NA,11.19,NA,11.61,NA,11.88,NA,5.3,NA,5.87,NA,96786.49609375,66781.98828125,94763.5,70546.12890625,65774.51171875,70421.5,9717.900390625,NA,8760.900390625,NA,10871.3754882812,NA,12299.6254882812,NA,12558,NA,14730.2998046875,NA,NA,NA,NA,NA
"30-JUN-2023",2023-06-30 09:18:21,"2023-06-30","9H 18M 21S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,6.24,0.28,6.25,10.69,0.72,10.52,7.15,NA,6.75,NA,8.25,NA,8.95,NA,5.03,NA,5.46,NA,107128.5625,66886.4921875,104989,93936.8046875,66340.9453125,92767,10616.900390625,NA,9614.9501953125,NA,12065.4501953125,NA,13667.7001953125,NA,12959.69921875,NA,15597.3994140625,NA,NA,NA,NA,NA
"29-JUN-2023",2023-06-29 09:54:57,"2023-06-29","9H 54M 57S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,5.72,0.27,5.66,9.09,0.61,8.97,6.36,NA,5.97,NA,7.44,NA,8.37,NA,4.51,NA,4.92,NA,106551.9609375,66888.125,104436,96085.703125,66290.6015625,94981,10582.1005859375,NA,9607.7001953125,NA,12314.8505859375,NA,14205.650390625,NA,13215.7998046875,NA,16287.69921875,NA,NA,NA,NA,NA
"28-JUN-2023",2023-06-28 11:37:08,"2023-06-28","11H 37M 8S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,6.9,0.3,6.98,10.62,0.62,10.47,8.02,NA,7.49,NA,8.8,NA,9.63,NA,4.42,NA,5.02,NA,102346.50390625,66802.96875,100388.5,87880.87890625,65937.7734375,87464.5,9994.8505859375,NA,9032.05078125,NA,11503.5756835938,NA,13660.4501953125,NA,12461.1499023438,NA,15562.2998046875,NA,NA,NA,NA,NA
"28-JUN-2023",2023-06-28 10:29:12,"2023-06-28","10H 29M 12S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,6.11,0.29,6.12,9.89,0.66,9.95,6.94,NA,6.65,NA,8.09,NA,8.87,NA,4.42,NA,5.01,NA,106497.55859375,66904.359375,104351.5,94781.42578125,66272.66796875,93874,10518.30078125,NA,9567.1005859375,NA,12277.150390625,NA,14291.9252929688,NA,12862.19921875,NA,15967.8994140625,NA,NA,NA,NA,NA
"27-JUN-2023",2023-06-27 12:55:29,"2023-06-27","12H 55M 29S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,5.12,0.3,5.15,8.03,0.65,7.97,5.76,NA,5.29,NA,6.89,NA,7.98,NA,4.38,NA,4.69,NA,109970.17578125,66962.1640625,107623,99670.10546875,66559.2265625,98185,10888.775390625,NA,9909.30078125,NA,12616.4501953125,NA,14572.5004882812,NA,13195,NA,16348.7998046875,NA,NA,NA,NA,NA
"23-JUN-2023",2023-06-23 10:07:48,"2023-06-23","10H 7M 48S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,4.26,0.3,4.32,8.81,0.66,8.78,5.65,NA,5.17,NA,7.24,NA,10.28,NA,4.61,NA,6.11,NA,105527.56640625,66718.3984375,103781.5,95649.25390625,66019.3515625,95067.5,10597.3256835938,NA,9591.025390625,NA,10432.025390625,NA,8330.25,NA,12246,NA,8901.099609375,NA,NA,NA,NA,NA
"21-JUN-2023",2023-06-21 11:08:53,"2023-06-21","11H 8M 53S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,3.69,0.31,3.57,7.72,0.59,7.77,4.86,NA,4.3,NA,6.36,NA,8.13,NA,4.02,NA,4.7,NA,114420.6875,67040.765625,111849,102355.5,66721.234375,100688,11368,NA,10357.3505859375,NA,12465.650390625,NA,12396.05078125,NA,13380.8994140625,NA,13786.4990234375,NA,NA,NA,NA,NA
"16-JUN-2023",2023-06-16 10:56:21,"2023-06-16","10H 56M 21S","Unknown","2.16.0","Unknown","",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,2.94,0.3,2.92,6.73,0.62,6.66,4.31,NA,3.58,NA,5.55,NA,8.43,NA,3.85,NA,4.76,NA,117729.6328125,67028.1875,115195,107239.1015625,66617.6953125,105621,11717.4501953125,NA,10631.400390625,NA,13016.650390625,NA,13508.2001953125,NA,13522.599609375,NA,14740.69921875,NA,NA,NA,NA,NA
"15-JUN-2023",2023-06-15 09:39:01,"2023-06-15","9H 39M 1S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,3.61,0.28,3.67,7.46,0.62,7.48,4.83,NA,4.24,NA,6.09,NA,8.29,NA,3.84,NA,4.7,NA,112158,66698.22265625,110266.5,100317.52734375,65958.59765625,99896.5,11089.6005859375,NA,10044.150390625,NA,12281.5,NA,12980.400390625,NA,12987,NA,14268.7998046875,NA,NA,NA,NA,NA
"14-JUN-2023",2023-06-14 09:53:50,"2023-06-14","9H 53M 50S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,3.27,0.31,3.29,6.76,0.64,6.78,4.41,NA,3.94,NA,5.64,NA,7.98,NA,4.02,NA,4.76,NA,113159.609375,66732.828125,111254.5,103051.5,66040.57421875,102334.5,11239.6752929688,NA,10200.75,NA,12475.0756835938,NA,13208.05078125,NA,13040.2998046875,NA,14524.8994140625,NA,NA,NA,NA,NA
"08-JUN-2023",2023-06-08 10:32:43,"2023-06-08","10H 32M 43S","Unknown","FACSCantoII","V96100817","Administrator",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,3.06,0.27,3.13,5.51,0.69,5.57,4.05,NA,3.55,NA,5.7,NA,9.62,NA,3.65,NA,5.18,NA,113495.8046875,66593.9921875,111703,107441.28125,66726.5625,105679,11714.400390625,NA,10630.080078125,NA,12926.880859375,NA,13690.080078125,NA,13609.58984375,NA,14995.5693359375,NA,0,28.56,1.44,1.31
"07-JUN-2023",2023-06-07 10:02:32,"2023-06-07","10H 2M 32S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,2.56,0.28,2.48,5.02,0.61,5.07,3.91,NA,3.21,NA,5.53,NA,9.2,NA,3.5,NA,4.77,NA,111667.765625,66493.796875,110034,105877.4453125,66500.1484375,104447,11512.80078125,NA,10503.3603515625,NA,12813.1201171875,NA,13644.0009765625,NA,13589.939453125,NA,14991.6396484375,NA,NA,NA,NA,NA
"05-JUN-2023",2023-06-05 14:43:36,"2023-06-05","14H 43M 36S","Unknown","2.16.0","Unknown","",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,2.3,0.29,2.32,5.3,0.67,5.33,3.67,NA,3.14,NA,5.44,NA,9.68,NA,3.63,NA,5.27,NA,115780.16015625,66718.72265625,113780,111013.203125,67051.9375,108677.5,12079.4404296875,NA,10984.3203125,NA,13452.48046875,NA,14240.8803710938,NA,13765.4794921875,NA,15465.859375,NA,NA,NA,NA,NA
"02-JUN-2023",2023-06-02 09:30:00,"2023-06-02","9H 30M 0S","Unknown","2.16.0","Unknown","",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,2.04,0.28,1.98,5.72,0.61,5.87,3.67,NA,3,NA,5.56,NA,8.94,NA,3.81,NA,5.03,NA,111667.765625,66497.4375,110063,104509.4453125,66398,103271,11586.240234375,NA,10519.2001953125,NA,12553.9208984375,NA,12637.4404296875,NA,13401.2998046875,NA,13832.2890625,NA,NA,NA,NA,NA
"26-MAY-2023",2023-05-26 10:12:08,"2023-05-26","10H 12M 8S","Unknown","2.16.0","Unknown","",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,2.98,0.29,2.83,5.44,0.62,5.42,4.27,NA,3.71,NA,6.28,NA,12.21,NA,3.9,NA,8.08,NA,110257.3984375,66227.671875,109072,100149.125,65925.1953125,99649,11399.0400390625,NA,10139.0400390625,NA,9853.919921875,NA,5997.60009765625,NA,11892.1796875,NA,5339.5595703125,NA,NA,NA,NA,NA
"19-MAY-2023",2023-05-19 10:01:52,"2023-05-19","10H 1M 52S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,2.21,0.33,2.2,5.53,0.64,5.54,3.77,NA,3.18,NA,5.6,NA,9.56,NA,3.87,NA,5.86,NA,109337.3984375,66246.4140625,108264,104896.8046875,66082.234375,104126,11262.240234375,NA,10216.80078125,NA,12278.880859375,NA,12064.3203125,NA,13437.9794921875,NA,13489.0693359375,NA,NA,NA,NA,NA
"17-MAY-2023",2023-05-17 11:30:02,"2023-05-17","11H 30M 2S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,2.17,0.3,2.11,5.54,0.61,5.65,3.74,NA,3.05,NA,5.43,NA,9.14,NA,3.81,NA,4.95,NA,111546.3203125,66304.5703125,110304.5,104300.640625,66202.4375,103394,11469.6005859375,NA,10372.3203125,NA,12540.9609375,NA,12762.0004882812,NA,13294.5346679688,NA,13960.6689453125,NA,NA,NA,NA,NA
"16-MAY-2023",2023-05-16 10:19:23,"2023-05-16","10H 19M 23S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,2.61,0.31,2.55,5.59,0.71,5.72,3.92,NA,3.35,NA,5.6,NA,9.78,NA,3.73,NA,5.21,NA,112853.1796875,66370.77734375,111460,108725.765625,66368.6171875,107623.5,11695.6806640625,NA,10588.3203125,NA,12840.48046875,NA,13050.720703125,NA,13626.619140625,NA,14428.33984375,NA,NA,NA,NA,NA
"15-MAY-2023",2023-05-15 10:07:44,"2023-05-15","10H 7M 44S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,2.29,0.3,2.21,4.93,0.63,5.04,3.92,NA,3.26,NA,5.72,NA,9.39,NA,3.64,NA,4.97,NA,111455.2421875,66211.57421875,110365,103322.8828125,66040.63671875,102793,11458.8002929688,NA,10428.48046875,NA,12533.7607421875,NA,12879.3608398438,NA,13396.0595703125,NA,14296.6845703125,NA,NA,NA,NA,NA
"11-MAY-2023",2023-05-11 09:34:19,"2023-05-11","9H 34M 19S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,3.53,0.25,3.52,5.6,0.67,5.66,4.48,NA,3.95,NA,6.18,NA,10.58,NA,3.82,NA,5.48,NA,112865.6015625,66341.4765625,111484,105423.84375,66149.9921875,104583,11485.4404296875,NA,10493.2802734375,NA,12539.5205078125,NA,12451.6806640625,NA,13460.2490234375,NA,13848.009765625,NA,NA,NA,NA,NA
"10-MAY-2023",2023-05-10 09:49:57,"2023-05-10","9H 49M 57S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,2.91,0.3,2.73,5.57,0.64,5.55,4.14,NA,3.68,NA,5.79,NA,9.73,NA,4.07,NA,5.34,NA,111818.640625,66244.96484375,110586,104158.0859375,65935.6015625,103665,11413.4404296875,NA,10389.6005859375,NA,12814.560546875,NA,13752.0009765625,NA,13586.009765625,NA,14967.404296875,NA,NA,NA,NA,NA
"09-MAY-2023",2023-05-09 09:39:57,"2023-05-09","9H 39M 57S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,2.25,0.29,2.23,5.6,0.6,5.63,3.75,NA,3.16,NA,5.44,NA,9.17,NA,4.05,NA,5.04,NA,111308.9609375,66244.828125,110137,106220.1640625,66027.625,105546,11532.2407226562,NA,10476,NA,13001.7607421875,NA,13893.1201171875,NA,13658.0595703125,NA,15172.4189453125,NA,NA,NA,NA,NA
"08-MAY-2023",2023-05-08 10:33:04,"2023-05-08","10H 33M 4S","Unknown","2.16.0","Unknown","",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,2.31,0.29,2.35,5.63,0.64,5.6,3.8,NA,3.15,NA,5.58,NA,9.42,NA,4.09,NA,5.27,NA,110822.28125,66441.19921875,109380,105242.40234375,66334.046875,104078,11424.2407226562,NA,10380.9599609375,NA,12778.560546875,NA,13580.640625,NA,13520.509765625,NA,15177.6591796875,NA,NA,NA,NA,NA
"05-MAY-2023",2023-05-05 09:48:20,"2023-05-05","9H 48M 20S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,3.35,0.31,3.28,5.64,0.6,5.81,4.56,NA,4.02,NA,6.21,NA,10.28,NA,4.22,NA,5.51,NA,112435.50390625,66353.375,111104,107983.4453125,66133.703125,107180,11530.8002929688,NA,10464.48046875,NA,13174.560546875,NA,14862.240234375,NA,13752.3798828125,NA,16382.859375,NA,NA,NA,NA,NA
"04-MAY-2023",2023-05-04 10:55:54,"2023-05-04","10H 55M 54S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,4.32,0.26,4.27,5.56,0.62,5.6,4.75,NA,4.5,NA,6.37,NA,11.12,NA,4.26,NA,6.38,NA,112912.5234375,66441.0390625,111453,109580.40625,66482.1796875,108201.5,11602.080078125,NA,10543.6806640625,NA,13232.16015625,NA,14816.16015625,NA,13894.5141601562,NA,16690.708984375,NA,NA,NA,NA,NA
"28-APR-2023",2023-04-28 10:37:22,"2023-04-28","10H 37M 22S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,4,0.31,3.91,6.42,0.6,6.51,5.42,NA,4.9,NA,6.83,NA,11.41,NA,4.08,NA,5.99,NA,106484.0234375,65999.80078125,105802.5,97884.00390625,65504.8046875,98079.5,10825.9208984375,NA,9730.80029296875,NA,11141.2802734375,NA,10180.80078125,NA,12438.44921875,NA,11015.7890625,NA,NA,NA,NA,NA
"27-APR-2023",2023-04-27 09:48:36,"2023-04-27","9H 48M 36S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,3.08,0.27,3.02,5.89,0.58,5.98,4.41,NA,4,NA,6.29,NA,10.55,NA,3.66,NA,5.46,NA,114143.484375,66270.640625,112885,109500.484375,66219.2421875,108527,11851.2001953125,NA,10781.2802734375,NA,13111.2001953125,NA,13599.3603515625,NA,13592.5595703125,NA,14799.0693359375,NA,NA,NA,NA,NA
"25-APR-2023",2023-04-25 08:51:43,"2023-04-25","8H 51M 43S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,5.77,0.28,5.66,7.45,0.62,7.34,6.65,NA,6.43,NA,7.97,NA,13.63,NA,3.85,NA,6.05,NA,108151.5234375,66177.4296875,107155,107971.203125,65931.4453125,107336,11453.7607421875,NA,10363.6806640625,NA,12404.16015625,NA,12110.400390625,NA,13626.619140625,NA,13673.779296875,NA,NA,NA,NA,NA
"21-APR-2023",2023-04-21 12:00:48,"2023-04-21","12H 0M 48S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,4.03,0.32,3.9,5.96,0.62,5.91,5.14,NA,4.57,NA,6.82,NA,12.41,NA,4.19,NA,7.46,NA,110868.28125,66089.0234375,110061.5,104854.32421875,65841.8984375,104504.5,11597.7607421875,NA,10454.400390625,NA,11544.48046875,NA,9408.96044921875,NA,12750.2294921875,NA,9847.26953125,NA,NA,NA,NA,NA
"20-APR-2023",2023-04-20 11:11:19,"2023-04-20","11H 11M 19S","Unknown","2.16.0","Unknown","",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,5.15,0.38,4.91,6.91,0.71,6.84,6.05,NA,5.58,NA,7.84,NA,13.58,NA,4.13,NA,7.43,NA,111743.203125,66175.9375,110716,109507.6875,66089.9765625,108720,11682.720703125,NA,10595.5205078125,NA,11623.6806640625,NA,9573.1201171875,NA,12849.7890625,NA,10059.4892578125,NA,NA,NA,NA,NA
"13-APR-2023",2023-04-13 09:31:47,"2023-04-13","9H 31M 47S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,5.75,0.31,5.62,7.32,0.7,7.27,6.49,NA,6.14,NA,8.02,NA,15.66,NA,4.38,NA,9.72,NA,112317.28125,66101.65625,111403,107820.0078125,66000.828125,107138,11816.640625,NA,10677.6005859375,NA,11599.2001953125,NA,9025.919921875,NA,12889.08984375,NA,9188.33984375,NA,NA,NA,NA,NA
